id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,terraformingState,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,starId
29229ad13a,Ditibi B 11,Class I gas giant,26959,2.2649745979874494,292.5177,72481.792,116,null,No atmosphere,null,4011.262277210185,3.2440214745717633,0.000124,-6.374887,130.769589,1.1359443778703704,false,-0.156282,2020-09-04 22:39:56,f80c0de9a6
375debeda1,Kruger 60 A 1,Ammonia world,74,0.9735377830067662,1.365088,7552.46,179,320.4170145571182,Thick Ammonia and Oxygen,null,32.17184295256944,0.14848547921086153,0.000027,0.496101,242.666352,32.17268096449074,false,1.568236,2020-09-04 02:20:04,7549cf5b19
f7909b2157,Kruger 60 A 2,Icy body,94,0.902261708248317,1.620784,8548.321,493,4437.397128053294,Thick Ammonia-rich,null,8.156312008703704,0.00042050946689743224,0.198878,3.95613,34.394411,15.403184622905092,false,0.321142,2020-09-01 22:15:04,7549cf5b19
7f8be907b6,Kruger 60 A 3,Icy body,94,0.5950124737488698,0.631533,6570.819,174,1208.7496669133975,Thick Argon-rich,null,8.156312008703704,0.0010792068990840256,0.198878,3.95613,214.394392,9.6149286025,false,-0.500756,2020-09-01 22:15:04,7549cf5b19
d082a218f2,Kruger 60 A 4,Icy body,135,0.6906027635021225,0.860162,7118.041,129,258.37643227239084,Thick Argon-rich,null,79.44461510137731,0.2712749107917483,0.003531,0.188678,71.569639,79.44667666328704,false,0.287756,2020-09-01 22:15:04,7549cf5b19
35aac37159,Kruger 60 B 1,High metal content world,5349,0.3028487068867939,0.031222,2047.86825,186,0,No atmosphere,Not terraformable,20.273194682824073,0.08151507394445154,0.000194,0.000284,299.478868,20.273269134189814,true,-0.080215,2020-09-01 22:15:04,37d7bcfe30
4b0ef9d89b,Kruger 60 B 2,Rocky Ice world,5346,0.3271933914935134,0.066788,2881.58525,130,0.44846768597088577,Argon,null,46.53466796434028,0.14184288128980702,0.000137,-0.577419,350.22632,46.53483876762731,true,-0.106411,2020-09-01 22:15:04,37d7bcfe30
7b5e9b3165,Kruger 60 B 3,Icy body,5278,0.38005748901241926,0.227015,4929.3215,96,1.625264927214409,Argon-rich,null,154.38808197224537,0.3155239371416267,0.005461,0.069055,295.140957,154.3886395288079,false,0.392824,2020-09-01 22:15:04,37d7bcfe30
dd3c01a2c2,Kruger 60 B 4,Icy body,5573,0.2523412184740668,0.073334,3438.29475,141,4.890406180606957,Methane,null,519.3645962410533,0.7083882567828554,0.029274,-0.372893,15.353497,0.7774488046759259,false,-0.365836,2020-09-01 22:15:04,37d7bcfe30
658bec724d,RBS 1843 A 1,High metal content world,8,0.328206256165134,0.039108,2201.62775,917,null,No atmosphere,Not terraformable,1.1289464171874999,0.015873644068961336,0.000002,0.000436,185.720015,1.0769309329629628,true,0.074296,2020-09-07 19:48:09,f05854c309
d82902b325,RBS 1843 A 2,High metal content world,14,0.6121649197572709,0.219458,3818.792,680,null,No atmosphere,Not terraformable,2.7322592558680556,0.02861381222219562,0.000005,0.000239,208.942167,2.668776543773148,false,0.513216,2020-09-07 19:48:09,f05854c309
6228384520,RBS 1843 A 3,High metal content world,24,0.5838226027202095,0.193137,3668.401,522,null,No atmosphere,Not terraformable,6.041346945694444,0.048564276791239785,0.000032,-0.000023,99.692943,5.972024305844907,true,0.225352,2020-09-07 19:48:09,f05854c309
5a9934f74f,RBS 1843 A 4,High metal content world,41,1.3426136338744419,1.625506,7017.837,437,2.444710091290402,Sulphur dioxide,Not terraformable,13.21123981917824,0.08181949625091155,0.000009,-0.00116,53.564867,13.150515301064814,false,-0.436364,2020-09-06 07:06:24,f05854c309
88c592a729,RBS 1843 A 5,High metal content world,74,1.992689742062914,4.023767,9063.19,1082,561.8520602023193,Hot thick Carbon dioxide,Not terraformable,31.955629863124997,0.14743231469281867,0.000089,0.00696,188.929009,31.951808504965282,false,-0.413151,2020-08-30 13:43:00,f05854c309
948fe840dc,RBS 1843 A 6,Class I gas giant,848,3.0005611464024775,408.60434,74427.728,149,null,No atmosphere,Not terraformable,114.96166871101852,0.00015810970646008667,0.152928,9.835314,39.511616,2.400585977523148,false,-1.703227,2020-08-30 13:37:45,f05854c309
ed4188d094,RBS 1843 A 7,Icy body,843,0.7071795050001556,1.30693,8670.534,379,2949.4288675055514,Thick Methane-rich,Not terraformable,114.96166871101852,0.049433130446446254,0.152928,9.835314,219.511594,115.14537285168981,true,0.176975,2020-08-30 13:43:46,f05854c309
8111ca59c8,RBS 1843 A 8,Class II gas giant,1172,5.694523098430996,825.750183,76803.352,214,null,No atmosphere,Not terraformable,2017.8395013015045,2.3378617133731705,0.004839,-0.023143,312.681781,0.8842976567361112,false,-2.401185,2020-08-30 13:38:10,f05854c309
78939f5d7c,RBS 1843 A 9,Class I gas giant,2185,1.4027035554770702,124.702408,60136.616,74,null,No atmosphere,Not terraformable,5170.311226888889,4.377628227443414,0.000202,-0.06705,86.814313,0.7261467454976852,false,1.759539,2020-08-30 13:37:58,f05854c309
88512b3a05,RBS 1843 A 10,Class I gas giant,3053,1.9116789449398324,100.978027,46354.348,63,null,No atmosphere,Not terraformable,8485.176428048726,6.090715600468637,0.007086,-2.322694,49.491076,0.8890901799189815,false,1.785183,2020-08-30 13:37:29,f05854c309
0a1a886370,RBS 1843 B 1,Class I gas giant,39437,0.6869940765552358,15.869546,30654.22,107,null,No atmosphere,Not terraformable,491.05745360806714,0.8457688780135826,0.001903,0.027347,159.645211,1.1631981210069444,false,-0.615143,2020-08-30 13:39:06,6572c0ce1f
2461a21aa3,RBS 1843 B 2,Class I gas giant,39198,1.7018251592784088,195.221298,68311,115,null,No atmosphere,Not terraformable,779.1895005438079,1.1506031636216998,0.003295,-0.217855,339.163473,0.9085505131365741,false,-0.259178,2020-08-30 13:38:48,6572c0ce1f
d8b78e8dfa,RBS 1843 B 3,Class I gas giant,38744,3.131733953840634,426.124847,74397.872,142,null,No atmosphere,Not terraformable,1112.0871882195834,1.4585547846474127,null,0.028917,282.836853,8.5131039690625,false,2.177281,2020-08-30 13:38:58,6572c0ce1f
23bd428b2b,RBS 1843 B 4,Class I gas giant,38748,1.2533802303423838,98.737335,56608.78,84,null,No atmosphere,Not terraformable,1632.1688890457178,1.8836790116206512,0.007183,-0.741536,203.404639,1.2753574532060186,false,2.562404,2020-08-30 13:39:16,6572c0ce1f
e1e9d44ab4,RBS 1843 B 5,Class I gas giant,38939,1.35519762895071,117.805008,59465.5,76,null,No atmosphere,Not terraformable,2896.932678090162,2.761356351663166,0.009258,-1.00185,35.317781,1.1177378887731482,false,0.847608,2020-08-30 13:38:38,6572c0ce1f
0e451bf8a7,Wolf 1481 1,Class I gas giant,629,1.5249762962278293,16.328262,20870.024,38,null,No atmosphere,null,24.087050308784722,0.004110223402511102,0.148545,4.736913,62.755071,32.9762761396412,false,-0.132913,2020-09-07 21:33:29,9308aff13e
6d7667951e,Wolf 1481 2,Icy body,629,2.5580004699503456,18.676275,17233.732,35,3.377175857389588,Helium,null,24.087050308784722,0.0035935107931714034,0.148545,4.736913,242.755066,35.26751797203704,false,1.459236,2020-09-07 21:33:29,9308aff13e
ecc55b940c,Wolf 1481 3,Class I gas giant,1127,4.754500362512599,669.182068,75666.6,129,null,No atmosphere,null,1863.3893104614583,2.25764606706979,0.000016,0.028045,230.152489,0.5919150144560185,false,0.964439,2020-09-07 21:33:29,9308aff13e
07c535ef8e,Wolf 1481 4,Class III gas giant,1687,21.4519939544458,2529.735107,69260.912,566,null,No atmosphere,null,295.8538976532408,0.03474720790573258,0.069991,-8.603666,33.006558,1.3308172846412039,false,0.960213,2020-09-07 21:33:29,9308aff13e
a1febecccd,Wolf 1481 5,Class I gas giant,1612,4.114826506832942,592.02478,76503.04,127,null,No atmosphere,null,295.8538976532408,0.14848100879887058,0.069991,-8.603666,213.006539,5.6467795866203705,false,0.17368,2020-09-07 21:33:29,9308aff13e
ab0322ca23,Wolf 1481 6,Class I gas giant,2964,1.343680544408547,108.608154,57341.324,27,null,No atmosphere,null,7942.626735678473,5.935120919105235,0.002538,-0.001194,92.949193,0.4634450959375,false,-0.297335,2020-09-07 21:33:29,9308aff13e
a56f3dc313,Wolf 1481 7,Class I gas giant,3928,1.9540668222186108,65.414688,36902.216,20,null,No atmosphere,null,12133.400887251157,7.872424594356208,0.000231,0.909156,277.589567,0.5635755367939814,false,0.24414,2020-09-07 21:33:29,9308aff13e
c4911f3551,Wolf 1481 8,Icy body,5155,3.4609242103155107,32.000751,19394.052,20,5.54437885516901,Thick Helium,null,18483.72872228935,10.422691040401954,0.008751,0.050558,236.064677,0.9912622875925926,false,0.027844,2020-09-07 21:33:29,9308aff13e
61717b675a,WISE 1639-6847 1,Icy body,263,0.20065071305064638,0.038299,2786.4925,20,null,No atmosphere,Not terraformable,1116.0446468878704,0.5264676140690283,0.000078,-0.000336,212.395387,1.8497431137037037,false,-0.045842,2020-09-08 13:25:51,50ac7b0948
48184bab12,WISE 1639-6847 2,Icy body,475,0.26533562968402596,0.082395,3554.1615,20,null,No atmosphere,Not terraformable,2712.9491446194447,0.9517987231028818,0.000365,-0.699515,158.46992,1.6343729718518518,false,0.657087,2020-09-08 13:27:13,50ac7b0948
ec91fe1d83,WISE 1639-6847 3,Icy body,652,0.27329389950131555,0.091454,3689.52875,20,0.000008639911176905996,No atmosphere,Not terraformable,4364.890080911111,1.3068714348697612,0.001973,0.019802,64.816866,1.1527678542013888,false,0.186762,2020-09-08 13:30:29,50ac7b0948
79c847ac50,WISE 1639-6847 4,Icy body,1608,0.20653665511617783,0.041579,2861.6925,20,null,No atmosphere,Not terraformable,16871.411353349537,3.218732648802334,0.003561,0.899518,202.560174,0.741527031261574,false,0.27278,2020-09-08 13:39:08,50ac7b0948
398a1a9323,WISE 1639-6847 5,Icy body,2208,0.2217219166317158,0.050839,3054.068,20,null,No atmosphere,Not terraformable,27091.278246155096,4.41370847634471,0.004215,-1.219575,131.878095,1.6081417165625,false,0.389965,2020-09-08 13:32:30,50ac7b0948
0d4a2bae20,WISE 1639-6847 6,Icy body,2699,0.23629743442688922,0.060845,3236.43925,20,null,No atmosphere,Not terraformable,3401.2609609850697,0.010284223415786223,0.018049,-6.788512,110.760892,0.6765294894560185,false,-0.155612,2020-09-08 13:36:35,50ac7b0948
1505c2acfa,WISE 1639-6847 7,Icy body,2716,0.19111105482005689,0.033336,2663.78,20,null,No atmosphere,Not terraformable,3401.2609609850697,0.018770575027287472,0.018049,-6.788512,290.760887,0.698037783738426,false,0.115168,2020-09-08 13:36:39,50ac7b0948
b202432814,WISE 1639-6847 8,Icy body,4082,0.19628885152619052,0.035976,2730.506,20,null,No atmosphere,Not terraformable,65549.53822935068,7.954820423133202,0.028418,2.883382,94.220807,1.7853902935300927,false,0.186773,2020-09-08 13:34:23,50ac7b0948
c7fc41609e,CU Cancri A 1,High metal content world,6230,1.7806515734243193,3.037783,8330.545,37,0.074588181208981,Thin Helium,Not terraformable,11982.559053986111,6.896363925413812,0.891448,-53.664858,116.546294,1.4129489017245371,false,-0.352628,2020-09-07 12:32:25,d3b86e68d8
00bbc7f022,Robert Kelley,High metal content world,12,4.740747684317927,22.998726,14047.951,377,0,No atmosphere,Not terraformable,2.643850045625,0.02871881988885822,0.16,86.36,4.947581,3.448804432835648,false,-0.506003,2020-09-07 17:44:16,c37b76dcc0
60564ee0c4,Ross 905 2,Class I gas giant,793,2.6548865989841297,352.294159,73470.712,95,null,No atmosphere,Not terraformable,1413.409632665162,1.5869910756990475,0.002593,-0.040497,21.076673,0.825522658576389,false,-0.503956,2020-09-02 19:07:15,c37b76dcc0
28b8363d78,Ross 905 3,Class I gas giant,1062,0.6316227490965284,5.288465,18455.272,43,null,No atmosphere,Not terraformable,2194.1927434118056,2.1277093192890613,0.000118,0.003237,29.0401,0.9396319326041666,false,2.688453,2020-09-01 14:34:14,c37b76dcc0
1ca2a1c6d1,Ross 905 4,Icy body,1496,1.0093470391575745,2.703529,10438.3,33,0.5256032568467801,Helium,Not terraformable,3668.465272143981,2.9972207864554186,0.000033,0.002657,144.215773,1.7544471145370373,false,0.411064,2020-09-01 14:34:14,c37b76dcc0
9bcdaa5b9a,LFT 859 1,High metal content world,16,0.1263476879228684,0.002444,887.056875,549,null,No atmosphere,Not terraformable,3.5656925152893515,0.03294551991552912,null,0.000262,157.772309,-3.5664161756134263,false,-1.677556,2020-09-07 21:51:52,9322853d51
a6ba975dbd,LFT 859 2,High metal content world,26,0.45695191525709916,0.099565,2977.163,435,null,No atmosphere,Not terraformable,7.167357744444445,0.0524734715838178,0.000147,0.031759,35.506144,7.168812757314815,true,-0.516516,2020-09-07 21:51:53,9322853d51
99c1b70782,LFT 859 3,Water world,67,0.78705463772661,0.664518,5860.5105,444,161.23213422156428,Thick Argon-rich,Not terraformable,29.619260932557868,0.13512942614346313,0.000102,0.002505,86.722601,-29.62527422449074,false,-2.200564,2020-09-04 18:36:07,9322853d51
a9b5e4a2af,LFT 859 4,Rocky Ice world,92,0.6550819612940569,0.419086,5101.387,328,549.7830150505798,Thick Argon-rich,Not terraformable,47.039979447916664,0.18394098206049533,0.000441,-0.004311,53.206791,47.0495312668287,false,0.463954,2020-09-04 01:51:15,9322853d51
9e772c9885,LFT 859 5,Rocky Ice world,253,0.9844058862905406,1.494516,7858.6455,165,252.58187021959043,Thick Argon-rich,Not terraformable,215.61644281502313,0.507561090307016,0.000424,-0.02475,100.461906,215.66021119559028,true,0.025749,2020-09-04 01:52:01,9322853d51
ffa983f52f,LFT 859 6,Rocky Ice world,349,0.861588007918997,1.077883,7133.793,370,1649.896629657044,Thick Methane-rich,Not terraformable,349.021158008669,0.6997371728802287,0.000391,-0.088256,92.046658,3.386196378888889,false,0.511753,2020-09-04 01:52:08,9322853d51
92bb8d21fa,LFT 859 7,Icy body,475,1.3982030421835485,5.020236,12085.412,530,20723.729938317298,Hot thick Methane-rich,Not terraformable,552.2679399560996,0.9501677797493544,0.000878,0.033062,145.137989,0.5873295419328703,false,-0.188248,2020-09-04 01:51:51,9322853d51
1acbcd50b8,LFT 859 8,Class I gas giant,1390,0.6270409220057328,27.127747,41951.108,60,null,No atmosphere,Not terraformable,2773.949600480208,2.7867595275431283,0.000289,0.002864,151.782246,0.6292331503819444,false,0.104532,2020-09-04 01:52:22,9322853d51
ad75ae573f,LFT 859 9,Icy body,1916,1.1252527958651597,4.095382,12167.649,46,0.6398127544436221,Helium,Not terraformable,4530.185971547106,3.8646584924533953,0.006467,1.919549,201.363587,0.9752296902430556,false,-0.174409,2020-09-04 01:51:22,9322853d51
031f6cbf90,Ross 490 1,Class I gas giant,593,1.6913576201120155,189.89444,67580.736,94,null,No atmosphere,null,144.04103297878473,0.018085118230894044,0.043633,3.196,272.435352,324.1290598660185,false,0.350568,2020-09-07 20:20:07,7513c3ad4f
1a0331e93c,Ross 490 2,Class I gas giant,573,1.135812468985497,102.743019,60660.692,84,null,No atmosphere,null,144.04103297878473,0.03342677052358607,0.043633,3.196,92.435358,178.81037496641204,false,-0.326261,2020-09-07 20:20:07,7513c3ad4f
a32555ddad,Ross 490 3,Class I gas giant,837,1.1334488088150267,99.284164,59693.02,70,null,No atmosphere,null,1304.9778149083334,1.676389713213545,0.00161,-0.009496,234.225632,0.6395567453125,false,0.523457,2020-09-07 20:20:07,7513c3ad4f
c513d3ad63,Ross 490 4,Class I gas giant,1081,1.5593282944219247,162.49762,65108.732,71,null,No atmosphere,null,1917.306126819676,2.1665424972973897,0.000146,0.258855,75.737297,0.7545008469328703,false,-0.759378,2020-09-07 20:20:07,7513c3ad4f
dab4849adb,Ross 490 5,Class I gas giant,1452,0.8772286936829199,10.582689,22152.672,47,null,No atmosphere,null,2984.546055948264,2.9099920917004733,0.004059,-0.134647,303.228024,0.6338332004166667,false,0.254871,2020-09-07 20:20:07,7513c3ad4f
7cfdbe5029,LHS 47 AB 1,Icy body,1182,0.6143597737350309,0.620977,6412.2565,46,0.0033727286454478165,Thin Neon,Not terraformable,1811.414198191088,2.3727082959077173,0.003814,0.163262,299.182974,1.0251287142939816,false,0.157164,2020-09-03 19:46:49,bfa4f2cbd9
ecb24f6ae6,LHS 47 AB 2,Icy body,1530,0.5269742338755475,0.41661,5670.935,40,0.0024814991068344435,Thin Neon,Not terraformable,2650.191524514468,3.057858418851145,0.000114,0.398974,149.359927,0.8061178069444443,false,-0.311655,2020-09-03 19:46:46,bfa4f2cbd9
2afc201b0d,LHS 47 AB 3,Icy body,2208,0.7170683312386072,1.165453,8131.1435,34,0.24101828506291637,Neon-rich,Not terraformable,4602.3630571585645,4.417939629650759,0.000481,-0.003395,43.991749,1.0163389772222222,false,0.753689,2020-09-03 19:46:45,bfa4f2cbd9
2c6015b95c,LHS 47 AB 4,Icy body,3537,1.0395137468762656,2.868285,10594.502,27,0.5585321443967431,Helium,Not terraformable,9361.807601871296,7.092603058662385,0.001247,-0.7883,206.047666,0.9171107191782408,false,-2.793034,2020-09-03 19:46:51,bfa4f2cbd9
b07c629d6a,LHS 47 AB 5,Icy body,4705,0.9556818783576922,2.32444,9946.883,23,0.45543547989143846,Helium,Not terraformable,14307.717620222224,9.410500916151742,0.001325,-1.186779,48.605805,0.889862793449074,false,-1.63098,2020-09-03 19:46:43,bfa4f2cbd9
e5c6b20847,LHS 47 AB 6,Icy body,6873,0.7384680562676034,1.266521,8352.661,20,0.26639003901307673,Helium,Not terraformable,25337.462623914354,13.774462910872835,0.000592,-4.978413,152.330728,0.45649854670138884,false,0.186738,2020-09-03 19:46:35,bfa4f2cbd9
d22d057e67,LTT 5455 1,Class I gas giant,1321,1.3841036832912939,138.9272,63898.968,71,null,No atmosphere,null,2612.028201973032,2.6499743237520557,0.001315,-0.444033,118.859416,0.9058930597337963,false,-0.452229,2020-09-08 08:11:56,3acbf63f95
fbe306a80d,LTT 5455 2,Class I gas giant,1810,0.6424113009118757,27.439909,41683.988,50,null,No atmosphere,null,4182.7340092923605,3.627130602220463,0.000159,-1.969335,355.561326,1.9528854730439815,false,0.378185,2020-09-08 08:11:56,3acbf63f95
624ad8cf7b,Jennings's Rock,Rocky body,48,0.10987329936913728,0.002,860.5050625,253,0,No atmosphere,Not terraformable,21.999999880787037,0.09700007107326428,0,4.7,122.255714,18.208211643425926,false,-0.238937,2020-09-05 12:49:13,ea1d9cf38e
a067bc1293,Camp Lawrence,Rocky body,74,0.483352412628695,0.14,3432.54775,204,0,No atmosphere,Not terraformable,41.999999709699075,0.1490001065044905,0,2.7,272.021723,34.664825900000004,false,-0.480847,2020-09-05 12:49:13,ea1d9cf38e
2e65dc340c,Lacaille 9352 3,Icy body,355,1.7974159019292573,15.607543,18794.358,542,51890.96377004688,Hot thick Methane-rich,null,356.8296769150926,0.7120084139408142,0.000611,-0.00854,119.14987,260.33290797631946,false,-0.172572,2020-09-07 19:56:39,ea1d9cf38e
cfbca57ed9,Lacaille 9352 4,Class III gas giant,611,14.005107246776964,1902.819824,74343.008,448,null,No atmosphere,null,804.716838454757,1.2244465603681216,0.001145,-0.170338,355.940774,0.864664402673611,false,-2.826074,2020-09-05 12:49:13,ea1d9cf38e
8f050559f4,Lacaille 9352 5,Class III gas giant,1063,11.638766325101098,1619.404785,75233.064,361,null,No atmosphere,null,1845.491843091088,2.1293768387406597,0.000039,0.679827,15.595538,1.7073717236458335,false,0.814825,2020-09-05 12:49:13,ea1d9cf38e
3fa072182c,Lacaille 9352 6,Class I gas giant,1458,0.9585994162399223,55.373573,48474.932,49,null,No atmosphere,null,2998.904773482523,2.9431985669352847,0.06958,-106.723205,321.822077,0.4485489588888889,false,1.48298,2020-09-05 12:49:13,ea1d9cf38e
537c7c2186,Lacaille 9352 7,Class I gas giant,2163,0.8664735865395494,24.675159,34035.868,40,null,No atmosphere,null,4833.514974625,4.045943739016467,0.071611,136.57774,257.104361,0.5789403397916666,false,0.180374,2020-09-05 12:49:13,ea1d9cf38e
2d56ceabf8,Ross 41 AB 1,Icy body,103,0.6241002455367561,0.836146,7382.414,182,1563.8323414754502,Thick Argon-rich,Not terraformable,41.85618694733797,0.19014594975711777,0.000001,-0.000021,288.997315,42.01244185964121,false,-0.39517,2020-09-06 20:54:12,135e8ddd19
