id,name,type,distanceToArrival,gravity,earthMasses,radius,surfaceTemperature,surfacePressure,atmosphereType,orbitalPeriod,semiMajorAxis,orbitalEccentricity,orbitalInclination,argOfPeriapsis,rotationalPeriod,rotationalPeriodTidallyLocked,axialTilt,updateTime,planetId
08127d481d,LAWD 96 3 c,Icy body,2011,0.07894439816411088,0.003359,1315.615125,38,null,No atmosphere,15.23387031974537,0.012481095825624608,0.002781,0.101865,57.440101,-15.23435444875,false,-2.474886,2020-09-07 14:30:28,5255a76e36
2382d8a2c5,LAWD 96 3 d,Icy body,2015,0.08296103471708989,0.00392,1386.406125,37,null,No atmosphere,24.585011242719908,0.01717220910383319,0.000105,2.787384,77.39315,24.585788247384258,false,0.29695,2020-09-07 14:30:28,5255a76e36
ea58170ea2,LAWD 96 3 e,Icy body,2011,0.088307509577561,0.004709,1472.82125,36,null,No atmosphere,46.779805863344905,0.026368464131003168,0.001862,0.017505,163.216666,46.78128965398148,false,-0.369847,2020-09-07 14:30:28,5255a76e36
59d130b215,GL 867 B 1 a,Icy body,966,0.1437703760713734,0.016471,2158.787,45,null,No atmosphere,49.150088043124995,0.0043748434635842715,null,-61.197474,230.678766,49.41511132166667,true,0.050862,2020-09-01 17:14:28,d9f49d8737
498030e22c,GL 867 B 2 a,Icy body,1288,0.19045204027690807,0.036912,2807.86025,39,null,No atmosphere,69.02243183166667,0.00481847300480454,null,-3.708765,95.015359,70.27705213376157,false,0.478169,2020-09-01 17:14:13,cffa0da340
32e24c9126,GL 867 B 5 a,Icy body,3009,0.13336280355073893,0.016623,2251.75875,25,null,No atmosphere,318.7991816688426,0.018604710789602838,null,16.209845,137.763669,1.0220711988541666,false,0.032856,2020-09-01 17:14:52,c1ce103998
1ad7e0ad87,Teng Yeh C 2 a,Rocky body,2630,0.13058502297861171,0.00363,1063.3865,402,null,No atmosphere,1.2263285892939815,0.00021801639462137076,null,-48.642346,261.703384,1.2336649752199074,true,-0.379933,2020-09-02 22:12:58,fdbd51c464
5ccee1a74c,Struve 1321 A 4 a,Icy body,44353,0.06878145903225256,0.002257,1155.35275,195,22.561423636812236,Thick Methane,1.6390526046412037,0.0021789266939550096,0.000124,-0.03933,225.861949,1.6391342668171298,true,0.431877,2020-09-02 21:35:04,ad35079c0e
89a7553e8c,Struve 1321 A 4 b,Icy body,44353,0.061178344731182575,0.001598,1030.799125,129,0.8585431316358254,Methane,6.327539199479167,0.005362129089997469,0.000466,0.001922,348.71788,6.327855230509259,false,0.507539,2020-09-02 21:35:04,ad35079c0e
400649984a,Struve 1321 A 4 c,Icy body,44345,0.05716067146934527,0.001306,964.0675,105,0.15568081320503332,Methane,12.324227503055555,0.00836284074228404,0.000131,-0.015939,238.427905,12.324841253587962,true,-0.129185,2020-09-02 21:35:04,ad35079c0e
59f2500606,Struve 1321 A 4 d,Icy body,44349,0.05911566422132403,0.001444,996.8201875,106,0.16668075730569948,Methane,18.50535265273148,0.010965933353505278,0.000005,1.62911,288.581769,18.506275048750002,false,-0.069256,2020-09-02 21:35:04,ad35079c0e
7d2ef1c487,Struve 1321 A 4 e,Icy body,44349,0.05891750027696367,0.00143,993.643,105,0.16559637536639527,Methane,31.528150041898147,0.015642747289842274,0.006082,-0.12074,48.839596,31.529720943634256,false,-0.327497,2020-09-02 21:35:04,ad35079c0e
f53d90163c,Struve 1321 A 4 h,Icy body,44365,0.06664975854106378,0.002056,1120.203125,107,0.21166990500863558,Methane,77.38347889648148,0.02846292426309982,0.000245,2.146105,38.274324,77.38733636162037,true,0.418527,2020-09-02 21:35:04,ad35079c0e
e65f35bf63,Struve 1321 A 5 a,Icy body,42734,0.033858231627558466,0.000276,575.84675,58,null,No atmosphere,3.2461037238425927,0.0022222154622633943,0.000762,-0.00496,16.196349,3.2462793420949074,true,-0.190264,2020-09-02 21:35:04,785ab7597b
d70eb31316,Struve 1321 A 5 b,Icy body,42734,0.031304610460024494,0.000219,533.4606875,58,null,No atmosphere,6.6306341301504625,0.0035775135314533592,0.000003,0.075305,233.625504,6.6309943068749995,true,0.363216,2020-09-02 21:35:04,785ab7597b
e3e4febc89,Struve 1321 A 5 c,Icy body,42734,0.030309110777680708,0.000198,515.5021875,57,null,No atmosphere,9.477772991412037,0.004539577467963385,0.00054,-0.095779,283.214252,9.478288044421296,true,0.46667,2020-09-02 21:35:04,785ab7597b
70cd581579,Struve 1321 A 5 d,Icy body,42733,0.045583891160000084,0.000668,772.0884375,57,null,No atmosphere,17.04380950994213,0.0067130881900627215,0.004046,0.001491,31.555115,17.044733932928242,true,0.072679,2020-09-02 21:35:04,785ab7597b
d66508e3e2,Struve 1321 A 5 e,Icy body,42728,0.04571108710052244,0.000674,774.468375,57,null,No atmosphere,36.27335376761574,0.011107160919639347,0.004322,0.013111,71.802319,36.275322763541666,false,-0.059971,2020-09-02 21:35:04,785ab7597b
b57251839b,Struve 1321 A 5 f,Icy body,42730,0.0655627707927327,0.001959,1102.486,57,null,No atmosphere,84.91868567135417,0.019583038539134102,0.001014,-0.61792,27.580328,84.92329815512731,false,-0.508273,2020-09-02 21:35:04,785ab7597b
245dd45c97,Struve 1321 A 6 c,Icy body,41954,0.028407245733690478,0.000163,483.12971875,51,0.00038321471502590675,No atmosphere,14.213211834432869,0.00392396177460459,0.002809,-0.392578,318.807385,14.21454720560185,true,0.029216,2020-09-02 21:35:04,c31fdbb7ec
a412152b5b,Struve 1321 A 6 d,Icy body,41953,0.031799620199393135,0.000229,541.24175,51,0.00048204031581544534,No atmosphere,37.81395170975694,0.007534099273064052,0.000422,-0.031974,6.907821,37.81750771738426,true,-0.08721,2020-09-02 21:35:04,c31fdbb7ec
c859be1002,Struve 1321 A 6 e,Icy body,41956,0.05284701442611897,0.001036,893.0055625,51,0.0013316012830002467,Thin Argon,81.17612934223379,0.012537631396825089,0.0092,0.026928,73.481747,81.18376201493055,true,-0.035146,2020-09-02 21:35:04,c31fdbb7ec
d72f9fe7c9,Zeta Tucanae 7 a,Rocky body,1409,0.10190391452818708,0.001895,869.7485,181,null,No atmosphere,1.315684851122685,0.0029712325125360226,0.000061,-0.069621,106.360764,1.3157186951273148,true,0.059098,2020-09-05 16:44:09,1358dd5683
de80d7b267,Zeta Tucanae 7 b,Rocky body,1408,0.09522068124197476,0.001551,814.0006875,178,null,Sulphur dioxide,1.8776535849884262,0.0037662779127373633,0.000018,-0.000059,298.420759,1.877701874537037,true,-0.067008,2020-09-05 16:44:09,1358dd5683
394e892560,Zeta Tucanae 7 g,Rocky body,1396,0.18989706522121946,0.01172,1584.488875,165,0.0022169292474710093,Thin Ammonia,32.969599382743056,0.025443559796876843,0.000072,-5.948764,297.221583,32.970449939768514,false,-0.065824,2020-09-05 16:44:09,1358dd5683
1c9126d2ac,Zeta Tucanae 8 a,Rocky body,2613,0.07432474771387865,0.000745,638.5515,165,0.0003394548926720947,No atmosphere,4.84700673431713,0.009929166721003337,0.000015,-0.002579,314.405656,4.847017016377315,true,-0.406531,2020-09-05 16:44:09,43850aed51
4f9c9bc854,Zeta Tucanae 8 b,Rocky body,2618,0.0680332926013881,0.000574,585.8409375,156,0.0002848924944485566,No atmosphere,8.424263102592592,0.014353296795488413,0.00101,0.002536,302.304244,8.424281271990742,true,0.079967,2020-09-05 16:44:09,43850aed51
e70b6a722d,Zeta Tucanae 8 c,Rocky body,2620,0.07946972955423852,0.000905,680.6250625,166,0.011735913930421909,Thin Carbon dioxide,21.853684275243058,0.027098598352291253,0.002536,-0.002349,258.275428,21.853730823217592,false,-1.324511,2020-09-05 16:44:09,43850aed51
110bf22e17,Zeta Tucanae 8 d,Rocky body,2611,0.060046370157453004,0.000396,517.9510625,156,0.0066598857833703425,Thin Carbon dioxide,36.771716894930556,0.038335960220262685,0.004396,-0.108136,32.068872,36.77179663456019,false,0.44061,2020-09-05 16:44:09,43850aed51
17289c2453,Zeta Tucanae 8 e,Rocky body,2638,0.07017069199165121,0.000628,603.3738125,153,0.009170748926720948,Thin Carbon dioxide,66.64318067056713,0.05698591460725851,0.004981,-0.775698,83.67187,66.64332345503472,false,0.15122,2020-09-05 16:44:09,43850aed51
9d9aa209ee,Zeta Tucanae 8 f,Rocky body,2646,0.08349431102976669,0.001049,714.8975625,132,0.00012838107081174438,No atmosphere,93.19164065850696,0.07126042298128779,0.002631,-2.02914,36.486379,1.8103512060300926,false,0.154717,2020-09-05 16:44:09,43850aed51
5cca760beb,Zeta Tucanae 8 g,Rocky body,2641,0.06609592763761757,0.000526,568.970875,129,null,No atmosphere,168.93099441572917,0.10594243299612685,0.002564,-1.108975,263.48342,0.8325031790393519,false,0.522964,2020-09-05 16:44:09,43850aed51
bc8eb3752d,Zeta Tucanae 9 a,Icy body,3412,0.06655145455065861,0.00203,1113.919375,89,null,No atmosphere,5.5034421384375,0.00390263982190316,0.000038,-0.183815,2.229872,5.50458541380787,true,0.248782,2020-09-05 16:44:09,7c565bcf1e
e1afa99864,Zeta Tucanae 9 b,Icy body,3416,0.05734954297459147,0.001308,963.215375,88,null,No atmosphere,8.04915058392361,0.005028466543874478,0.000439,0.104883,238.474214,8.050823082083333,true,-0.167279,2020-09-05 16:44:09,7c565bcf1e
822c59e7d3,Zeta Tucanae 9 c,Icy body,3415,0.0681234190028319,0.002174,1139.373375,88,null,No atmosphere,9.908894352893519,0.005775890979994343,0.000343,0.000622,350.894944,9.910952836458334,true,0.06808,2020-09-05 16:44:09,7c565bcf1e
8d0c6ad6c6,Zeta Tucanae 9 d,Icy body,3414,0.059061584284825656,0.001426,991.04125,88,null,No atmosphere,18.230346203958334,0.008672257000962113,0.001233,0.007577,120.480002,18.234132787465278,true,0.109159,2020-09-05 16:44:09,7c565bcf1e
c6415b392d,Zeta Tucanae 9 e,Icy body,3409,0.09779583446333617,0.00629,1617.52,88,null,No atmosphere,30.384174099675928,0.012190845761083416,0.000006,-0.167487,140.296177,30.39048262255787,true,-0.481487,2020-09-05 16:44:09,7c565bcf1e
e6286bbee1,Zeta Tucanae 9 f,Icy body,3421,0.10032042655501014,0.006776,1657.58775,88,null,No atmosphere,46.88838220856481,0.016279675014934554,0.00033,-0.432742,121.224793,46.89812869144676,false,0.073088,2020-09-05 16:44:09,7c565bcf1e
b13597d15a,Zeta Tucanae 9 g,Icy body,3425,0.11358027599288757,0.00973,1866.76425,88,null,No atmosphere,76.41620175153935,0.02254546302522874,0.000076,0.399869,294.346213,76.43207384793982,true,0.206292,2020-09-05 16:44:09,7c565bcf1e
355519daef,LTT 7072 A 5 a,Icy body,1439,0.17009369347351486,0.033651,2836.86975,30,null,No atmosphere,2.0921660794097225,0.0005621631206680871,null,66.331273,345.298834,2.111968423263889,true,-0.027722,2020-09-07 20:06:15,e4f3c988b8
6b0432de4f,LTT 7072 A 6 a,Icy body,2399,0.25778767627642957,0.108629,4140.24775,24,0.0009850895731556872,No atmosphere,3.3634358120138885,0.0007580164039717847,null,-4.919143,140.638386,3.4756264236805556,true,0.484117,2020-09-07 20:07:01,b164ac7f9f
413d661c16,LTT 7072 A 8 a,Icy body,7023,0.06415760741996711,0.001827,1076.291,27,null,No atmosphere,1.4631430170023147,0.002602991568754394,0.000255,0.447204,58.250083,-1.463172873113426,false,2.897868,2020-09-07 20:08:26,d8496dd6bd
1e00f9fd90,LTT 7072 A 8 b,Icy body,7024,0.05702974782659548,0.001298,962.2128125,25,null,No atmosphere,2.3552876103819447,0.003575287569092519,0.001605,-0.085386,139.182187,2.355335798912037,true,-0.261658,2020-09-07 20:08:20,d8496dd6bd
5de9595e9e,LTT 7072 A 8 c,Icy body,7020,0.062191616914710694,0.001666,1043.89325,21,null,No atmosphere,11.429356411099537,0.010247771230201073,0.007744,0.014369,135.382003,-11.42959044775463,false,-2.469566,2020-09-07 20:08:15,d8496dd6bd
ec1a42d99f,LTT 7072 A 8 d,Icy body,7032,0.06339459044731093,0.001771,1066.02575,20,null,No atmosphere,18.69152541513889,0.014224753326110008,0.02149,-1.580993,119.673309,-18.691907613055555,false,3.113202,2020-09-07 20:08:23,d8496dd6bd
4b2d11edc5,LTT 7072 A 8 e,Icy body,7033,0.06429583234065538,0.001849,1081.58725,20,null,No atmosphere,27.803062564791666,0.018535746915273443,0.019154,-0.030073,322.914678,27.803635611111112,true,-0.17401,2020-09-07 20:08:31,d8496dd6bd
ea5b7ae3b4,LTT 7072 A 8 f,Icy body,7034,0.07883571639764776,0.00335,1314.75675,20,null,No atmosphere,43.75851333693287,0.025079755517854442,0.061316,17.349652,318.650936,43.75940867960648,true,0.2212,2020-09-07 20:08:36,d8496dd6bd
456120e651,LTT 7072 B 6 a,Icy body,92791,0.14675466897617226,0.022044,2471.91625,41,null,No atmosphere,42.331563653773145,0.00348077090750176,null,-65.481877,20.693192,42.78507059267361,true,0.333668,2020-09-07 20:05:13,dfeee2fb6b
254a168303,LTT 7072 B 8 a,Icy body,92602,0.14921017419846225,0.02312,2510.60975,32,null,No atmosphere,180.245142568044,0.013125762304016537,null,-49.454285,54.385183,180.9228289012037,false,-0.489062,2020-09-07 20:04:40,8ba375432d
9ea9d058a6,36 Ophiuchi A 1 a,Rocky body,37519,0.22771463790299343,0.018358,1810.93025,232,null,No atmosphere,10.431178190092593,0.000954151267450159,null,-64.367901,50.165837,10.712135627476853,false,-0.35845,2020-09-08 14:02:41,ef174e4d36
90017d0b8c,36 Ophiuchi A 4 a,Rocky body,33906,0.21377626692164317,0.015289,1705.66725,178,0.08027206410066617,Thin Carbon dioxide,306.99198444684026,0.009264975459277711,null,-41.735277,140.843292,1.7667976149074072,false,0.016409,2020-09-08 14:02:41,861c162850
d098d4fe51,36 Ophiuchi C 7 a,Icy body,4217234,0.3813018135129888,0.204829,4674.6145,119,4.81788890944979,Argon-rich,33.320643145729164,0.0042657758898790935,null,-9.19211,302.392429,34.47696058253472,false,0.445559,2020-09-08 14:02:41,b6dc4cd3ab
b9308d0793,36 Ophiuchi C 8 a,Icy body,4215804,0.08760176709506082,0.004694,1476.385,79,null,No atmosphere,1.1408661388657408,0.0021612709970449465,0.006156,-0.016842,160.440539,1.1408886062037038,false,0.265181,2020-09-08 14:02:41,021fe9443c
593e28669a,36 Ophiuchi C 8 b,Icy body,4215800,0.09920973139478306,0.00674,1662.406875,77,null,No atmosphere,1.9070920706944445,0.003044158120154781,0.005757,-0.49239,250.419733,-1.907129604085648,false,2.551882,2020-09-08 14:02:41,021fe9443c
acd34602f2,36 Ophiuchi C 9 a,Icy body,4215822,0.09311610643667113,0.005595,1563.407375,77,null,No atmosphere,2.0024105216666666,0.003083287970958667,0.000663,-7.571723,134.627755,2.0024347434953707,false,-0.407853,2020-09-08 14:02:41,6fabce8565
d5bf5eb569,36 Ophiuchi C 10 a,Icy body,4216350,0.08477743291756568,0.00418,1416.225875,75,null,No atmosphere,2.1594493753356483,0.004000270033803361,0.000055,-0.032194,32.507459,2.1595292049305557,false,0.45189,2020-09-08 14:02:41,c058a505c7
ea6f903f89,36 Ophiuchi C 10 b,Icy body,4216359,0.14220730687773384,0.018778,2317.652,210,40.3534098198865,Thick Methane,5.447540018298611,0.007413004498168302,0.000355,-0.03472,337.114269,5.447741768854167,true,-0.061934,2020-09-08 14:02:41,c058a505c7
9bfd8c81d6,36 Ophiuchi C 10 c,Icy body,4216359,0.09980675809957507,0.006743,1657.796125,117,0.47539465364914874,Methane,13.035603419502314,0.013262174017237532,0.001427,0.013216,59.244214,13.036085385520833,true,-0.509221,2020-09-08 14:02:41,c058a505c7
190b7ae5b1,36 Ophiuchi C 11 a,Icy body,4214510,0.038912025527373106,0.000419,661.8348125,50,0.0007240002171231188,No atmosphere,9.892547365138888,0.0061180125257401805,0.000048,0.046612,177.217816,9.892807974409722,false,-0.278554,2020-09-08 14:02:41,9c1fea80ba
3a8d1bbdec,36 Ophiuchi C 11 b,Icy body,4214511,0.03286860946184098,0.000254,560.674375,50,0.0005174678904515174,No atmosphere,15.144112899351851,0.008126449579804748,0.001101,-0.170413,265.906313,15.14451210079861,true,0.350935,2020-09-08 14:02:41,9c1fea80ba
4e89a65ba0,36 Ophiuchi C 11 c,Icy body,4214516,0.04709751307617652,0.000729,793.5043125,50,0.0010486106390328151,Thin Argon,24.230711989930555,0.01111686753076426,0.000082,0.030935,26.962045,-24.231350500729167,false,-2.757627,2020-09-08 14:02:41,9c1fea80ba
8dc5ee9eb3,36 Ophiuchi C 11 d,Icy body,4214516,0.04485766945485838,0.000637,760.039,50,0.0009587089267209474,No atmosphere,43.246821948773146,0.016357153788958308,0.000396,-0.151566,18.044834,43.24795899346065,false,0.130723,2020-09-08 14:02:41,9c1fea80ba
154d6245d3,36 Ophiuchi C 11 e,Icy body,4214511,0.047501862754798424,0.000757,805.150625,50,0.0010779545028374044,Thin Argon,67.3468031541088,0.021976048481948746,0.000214,1.40792,198.042718,67.34857831913195,true,-0.332831,2020-09-08 14:02:41,9c1fea80ba
408acee755,36 Ophiuchi C 12 a,Icy body,4219355,0.031600549534065325,0.000226,539.37575,43,null,No atmosphere,471.2462080297685,0.0397878006214162,0.00011,0.390147,22.894856,0.4190429009375,false,0.495839,2020-09-08 14:02:41,61be3906bb
5b60da8619,Wolf 124 2 a,Icy body,209,0.05814972152425577,0.001377,981.4714375,102,null,No atmosphere,2.0983032882175925,0.001000000721212939,0.005251,-1.005476,120.649315,2.098709347777778,true,0.365947,2020-09-03 00:11:55,0a68794d7c
ac15a48676,Wolf 124 2 b,Icy body,208,0.05994580465026095,0.001508,1011.5929375,102,null,No atmosphere,3.0876074538194445,0.0012937078246712638,0.000121,0.191752,301.62714,3.088204840011574,true,0.07443,2020-09-03 00:11:55,0a68794d7c
8b3d227256,Wolf 124 2 c,Icy body,210,0.04633822491164,0.000698,782.7850625,102,null,No atmosphere,13.270321543564814,0.003419866205840923,0.004874,-0.835975,108.481118,-13.272889669652777,false,-2.511883,2020-09-03 00:11:55,0a68794d7c
cf62303bed,Wolf 124 4 a,Icy body,411,0.0759703911032715,0.002988,1264.889625,73,null,No atmosphere,1.4213848583101854,0.001000000721212939,0.002005,-0.034368,4.248688,-1.4215273597222222,false,2.029498,2020-09-03 00:11:55,f66eb79ff6
87dec639e9,Wolf 124 4 b,Icy body,412,0.05012988945813264,0.000888,848.8728125,73,null,No atmosphere,2.0672603061921295,0.0012836775668744861,0.000082,0.871354,190.652733,2.0674676307175925,true,0.480218,2020-09-03 00:11:55,f66eb79ff6
b7bb546f87,Wolf 124 7 a,Icy body,909,0.15605995326304095,0.024646,2534.615,82,null,No atmosphere,2.4268544382523145,0.005246765885293714,0.000029,0.010311,38.072216,2.426978031736111,true,0.24956,2020-09-03 00:11:55,44fef49a89
c139851e04,Wolf 124 7 b,Icy body,909,0.16032667724455998,0.026628,2599.267,79,null,No atmosphere,3.073087513993056,0.006141094752965492,0.001661,-0.050039,184.246422,3.073243719826389,true,-0.27205,2020-09-03 00:11:55,44fef49a89
cd18e6f5b8,Wolf 124 7 c,Icy body,913,0.13511626051410072,0.016272,2213.3555,130,0.8715362848556625,Methane,11.551400577581019,0.014846324668065613,0.001572,-0.014701,223.987021,11.551988788425925,false,-0.329078,2020-09-03 00:11:55,44fef49a89
f4201591af,Wolf 124 7 d,Icy body,913,0.15048514169545293,0.022068,2442.4135,123,1.075602485812978,Methane,28.546268327372683,0.027137015606674676,0.000284,7.626672,232.610562,-28.547716810798608,false,1.602412,2020-09-03 00:11:55,44fef49a89
505e55ac06,Wolf 124 8 a,Icy body,1634,0.28964418576521245,0.150057,4590.714,57,0.000012446227485812979,No atmosphere,205.06031535289353,0.1423927857917499,null,-55.298755,138.390797,205.06786205047453,true,-0.39823,2020-09-03 00:11:55,e04a649c3e
8531a6b168,Wolf 124 9 a,Icy body,2299,0.09412257969392139,0.005683,1567.20725,90,null,No atmosphere,1.158647791099537,0.003564313265470362,0.000006,0.022208,5.649728,1.1081338817129631,true,-0.401084,2020-09-03 00:11:55,4dded8d093
c1d5c325e9,Wolf 124 9 b,Icy body,2298,0.09613962634848501,0.006047,1599.570125,81,null,No atmosphere,1.8259417265625002,0.004826876343415428,0.000232,-0.121578,33.52194,1.7671754857060185,false,-0.188644,2020-09-03 00:11:55,4dded8d093
ff440dbdb3,Wolf 124 9 c,Icy body,2299,0.10672570801656907,0.008147,1762.17425,77,null,No atmosphere,2.4005972814814815,0.005792790133385568,0.000021,-0.228211,173.893269,2.336295770150463,true,-0.380804,2020-09-03 00:11:55,4dded8d093
16e9116629,Wolf 124 9 d,Icy body,2297,0.10966700828283796,0.00888,1814.90125,73,null,No atmosphere,3.204148469699074,0.007022363802089865,0.000782,-0.006293,235.099032,3.1334106190162037,true,-0.06618,2020-09-03 00:11:55,4dded8d093
77c0ee609b,Wolf 124 9 e,Icy body,2294,0.10014823843007387,0.006814,1663.6575,112,0.47876557488280286,Methane,6.874427820243056,0.011681517220484074,0.000039,-0.715803,102.684483,6.7839634615509254,false,-0.313111,2020-09-03 00:11:55,4dded8d093
1d7d054f3b,Wolf 124 9 f,Icy body,2293,0.1581362610200769,0.025596,2565.98925,61,null,No atmosphere,8.57888555361111,0.01354031611833296,0.00022,-0.042082,217.912872,8.481803992881945,true,-0.298319,2020-09-03 00:11:55,4dded8d093
98d98f7144,Wolf 124 9 g,Icy body,2300,0.22326514332529018,0.068098,3522.42075,49,null,No atmosphere,39.34912659503472,0.03737934185913851,0.000093,-0.052819,46.84115,39.19533794943287,false,1.368534,2020-09-03 00:11:55,4dded8d093
